"s0","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25","s26","s27","s28","s29","s30","s31","s32","s33","s34","s35","s36","s37","s38","s39","s40","s41","s42","s43","s44","s45","s46","s47","s48","s49","s50","s51","s52","s53","s54","s55","s56","s57","s58","s59","s60","s61","s62","s63","s64","s65","s66","s67","s68","s69","s70","s71","s72","s73","s74","s75","s76","s77","s78","s79"
166716.6,169895.1,172843.9,175575.4,178101.7,180798.1,183871.4,186487.4,187721.1,188588.9,189383.4,190108.2,190773,192763.1,194982.4,197021.2,198894.4,200044.7,201141.3,202156.8,203025.5,203685.1,204263.1,204790.1,205221.1,205546.3,206001.3,206681,207418.5,208043.5,208719.3,209306.8,209896.6,210305.3,210698.5,210932.4,211031.6,211146.9,211254.1,211502.1,211787.4,212053.4,212312.3,212732.8,213108.1,213462.3,213800.3,214103.6,214405.7,214683.3,214819,214891.3,214967.1,215049.3,215140.4,215222.7,215486.8,215721.3,215878.8,216045.3,216189.6,216301.7,216419,216529.1,216656.7,216768.5,216867.3,216962.6,217043.6,217115.6,217178.4,217232.5,217271.7,217311.8,217345.8,217387.7,217418.6,217453,217475,217504.4
166716.6,166369.8,166054.4,165767.6,165506.7,164762.3,163291.2,162563,162259.4,162048.9,161857.2,161680.9,161522.3,161307.3,161709.9,162133.3,162515.7,162267.7,161769.9,161287.2,160860.7,160350,159817.2,159361.1,158452.1,156441.4,155006,153917.9,153043.2,152215.8,151519.2,150860.3,150367.6,149862.9,149348.1,148780.1,148254.2,147777.4,147385.9,146948,146480.6,146066.9,145653,145406.3,145175.9,144971.7,144773.1,144611.8,144429.5,144254.5,144066.6,143934.4,143834.4,143764.2,143685.6,143660.1,143666.8,143669.5,143647.5,143611.9,143622.6,143666.4,143685.9,143697.4,143726.1,143758.5,143790.7,143817.6,143839.8,143859.2,143876.8,143898.3,143915.2,143935.2,143946.3,143953.6,143959,143967.2,143974.2,143977.7
166716.6,173495.1,179911,185963.4,191655.1,196206.8,199177.1,201327.1,204134.8,206926.5,209504.1,211875.3,214064.6,216007.1,218037.1,219927,221660.4,222821.7,224029.5,225179.4,226058.6,226905.7,227697.8,228416.6,229145.7,230399.3,231272.9,232396.4,233599.5,234764.3,235743,236654.1,237377,237918,238266,238664.4,239078.8,239343.3,239629.7,239905,240088.4,240284.2,240492.2,240707.6,240924.7,241129,241324.7,241441.8,241517.7,241560.5,241616.6,241691.7,241802.5,241734.8,241531.2,241396.3,241392.2,241379.5,241360.2,241353.5,241328.6,241291.4,241257.6,241217.9,241230.2,241228.8,241226.1,241222.4,241213.3,241194.3,241183.8,241177,241184.3,241167.9,241164.5,241165.9,241168.7,241166.2,241167,241174.4
166716.6,169895.1,172843.9,175575.4,178101.7,180514.4,182865.3,184890.3,185758,186328,186849.2,187322,187757.2,188709,189958.3,191118.4,192176.8,193441.2,194144.7,194750.1,195275.4,195840.9,196394.5,196894.2,197363.6,197853.8,197970.4,198169.3,198371.1,198479.3,198730.7,199021.5,199420.1,199941,200519.2,200946.9,201315.6,201680.7,202010.5,202378.1,202745.7,203090.2,203400.2,203661,203908.6,204137.6,204352.4,204512.3,204644.3,204762.6,204880.9,204939.4,205006.9,205070.4,205082.8,205059,205080.2,205083.5,205060,205044.9,205021.2,204991.6,204962.3,204927.7,204875,204824.8,204783.6,204746.3,204715.7,204689.6,204668.5,204640.2,204622.4,204598.2,204583.9,204566.4,204562,204544.3,204538.9,204529
166716.6,169895.1,172843.9,175575.4,178101.7,180390,182425.4,186156.7,191105.1,196027.1,200622,204905.5,208884.9,212294.5,215918.4,219320.4,222467,224074.2,224533.7,224836.5,225175.9,225532.4,225844.2,226142.6,226585.7,227162.9,228461.7,229712.9,230822.2,231712.6,232579.4,233260.5,233729.4,233969.9,234236.1,234504,234872.8,235277.7,235671,236064,236389.1,236687.6,236926.9,237164.2,237390.7,237606.7,237800.6,237974.1,238091.7,238200.5,238417.7,238784,239152.4,239513.4,239876.8,240326,240772,241167.2,241579.3,241902.3,242197,242512.5,242768.3,243013.7,243263.4,243524,243770.1,243973.4,244164.5,244341.3,244505.4,244638.5,244807.3,244942.9,245067.9,245143.1,245256.1,245329.9,245446.8,245506.1
166716.6,169895.1,172843.9,175575.4,178101.7,179579.8,179578.5,179707.9,179601.6,179446.9,179306.4,179171.8,179055.9,178638.9,177615.5,176650.9,175775,175621.2,176653.9,177740.9,178638.7,179504.7,180313.6,181047.6,181613.2,181983.8,182144,182097.6,181921.1,181757.5,181485.4,181545.8,181537.8,181591.5,181600,181590.8,181591.1,181596.9,181594.7,181525.8,181457.5,181420.5,181482.9,181420.2,181351.8,181288.7,181242.7,181118.8,180998.1,180860,180632.2,180464.7,180327.9,180171,179992.4,179751.2,179458.9,179143.9,178847,178586.9,178354.5,178152.2,177933.1,177706,177525,177354.5,177196.4,177057.4,176936.1,176827.4,176722.6,176626.4,176528,176455.6,176386.8,176333.3,176265.1,176222.5,176161.4,176118.4
166716.6,180925.5,194923.9,208619.6,221934.8,234160.7,244800.5,255007.9,265905.3,276516.2,286554.3,296009.2,304904.1,312332.6,318597.8,324382.4,329746,335955.8,341423.7,346473.9,350744.2,354597.4,358176.8,361438.3,364734.4,368979.2,372602,375771.5,378669.9,381438.9,383810.9,385894.3,388139,390383.1,392209.8,393701.2,395215.4,396216,397333.9,397753.1,397682.5,397660.9,397746.9,398228.8,398667.2,398927.5,398646.4,398304.9,397974.2,397651,397286.6,396625.9,396144.2,395793,395514.9,395230.4,394611.4,393973.8,393321,392763.9,392279.2,391810.2,391394.6,390980.9,390518.6,390069.6,389629.4,389265.8,388931.8,388615.2,388324,388106,387846.9,387664.1,387478.7,387345.7,387175.8,387064.1,386917.3,386821.4
166716.6,173495.1,179911,185963.4,191655.1,196263.3,199377.5,201644.8,202036.2,202018.7,202003.6,201978.3,201966.8,199737.6,196037.1,192648.1,189610.5,186608.1,184788.6,183431.2,182319.2,181226.8,180202.9,179282.4,178500.2,178000.1,178094.3,178431.1,178881.9,179425.1,179829.9,180315.7,180276.1,180120.7,179941.8,179973.6,180273.7,180458.3,180679.2,181151.7,181832.2,182510.2,183099.1,183742.3,184347.8,184909,185474.5,185778.8,186170.9,186488.4,186678.4,186807.7,186900,186992.7,187118.7,187317.5,187522.4,187719.5,188064.9,188687.1,189189.3,189673.7,190107.9,190532.8,190896.9,191232,191521.3,191759.7,191992.2,192210.4,192408.9,192546.1,192707.6,192819.5,192941.4,193030.8,193146.3,193215.8,193303.2,193366.4
166716.6,166369.8,166054.4,165767.6,165506.7,165810.7,166950.3,168309.2,168176.6,167739.2,167341.5,166979.7,166651,167545.8,168832.9,170028.8,171124.9,171798.9,172570.3,173302.5,174001.8,174546.8,175031.9,175470.1,175302.2,173877.9,173715.5,173758.4,173963.5,174110.6,174259.9,174440.2,175451.4,176746.7,177966,178848.9,179513.1,180153,180712,180919.2,180936.9,180954.1,181086.9,181291.6,181482.1,181659.7,181796,181978.4,182103.6,182226.4,182221.3,182211.6,182256.7,182306.5,182333.8,182527.6,182593,182629.5,182653.8,182663,182682,182692.1,182675.9,182652,182642.6,182637.2,182624.6,182611.8,182596.2,182581.7,182560.9,182533.3,182495.4,182467.4,182438.1,182418.8,182392.9,182378.6,182351.4,182332.2
166716.6,169895.1,172843.9,175575.4,178101.7,180176.1,181670.7,183000.7,182891.9,182491.6,182128,181791.3,181491.1,181756.8,182424.5,183062,183638.8,183763.4,183404.3,183054.8,182718.5,182506.6,182345.2,182194.9,182202.3,182526.4,182506.9,182586.6,182699.3,182760.4,182769.3,182669.4,182793.3,182895,183098.6,183584.4,183967,184254.1,184526.1,184817.4,185122.1,185402.9,185681.5,186112.7,186502.5,186863.6,187221.9,187532.1,187801.4,188035.6,188162,188265.7,188393.6,188525.9,188661.2,188778.6,188943.7,189129,189273.3,189455.5,189608.9,189729,189853.2,189967.7,190096,190208.5,190310.1,190411.4,190499.3,190574.7,190642.5,190707.1,190754.1,190797.8,190840.6,190892.8,190931.5,190967.6,190977.6,191005.3
166716.6,166369.8,166054.4,165767.6,165506.7,164608.5,162759.5,163457.6,163955.2,164320.2,164653.1,164953.1,165230.9,164391.8,163268.9,162262.5,161348.2,160701.7,159945.8,159245.4,158718.2,158359.8,158038.5,157759.9,157552.5,157252.6,156650,156179.7,155779,155418.9,155074.8,154814.5,154318.2,153930.6,153635.1,153431.8,153253.5,153118.9,153010.3,152936.5,152897.4,152880,152793.6,152502.4,152249.5,152021.1,151830,151592.2,151341,151062.7,150691.4,150377.5,150053.7,149806.1,149573.7,149314.9,149095,148889.6,148685.6,148551,148418.4,148264.9,148162.8,148083.2,147978.8,147890,147806.8,147729.8,147665.6,147611,147552.1,147488.1,147435.4,147383.3,147342.4,147309.6,147280.5,147251.1,147222.3,147199.1
166716.6,166369.8,166054.4,165767.6,165506.7,166085.7,167920.1,169844.2,170479.4,170799.9,171092.3,171361.2,171604.5,170559.8,168664.3,166901,165313.8,164007.5,162949.7,161382.9,159166.4,157151.5,155328,153689.6,152227,150854.2,149764.5,148854.4,148005.1,147172.6,146436,145659.2,144988.1,144274.9,143563.6,142742.6,141919.1,141216.3,140587.4,139946.9,139331.5,138780.9,138368.9,137969.1,137598.7,137275.3,137010.3,137102.3,137144.4,137200.1,137292.8,137387.4,137315.7,137180.8,137047.2,136758.8,136514,136296.2,136052.6,135870.5,135697.6,135530.1,135370.4,135225.3,135109.3,134999.4,134919.9,134845.1,134782.6,134727.5,134676.1,134623.9,134576.1,134484.3,134385.4,134302.5,134208.6,134136.2,134050.3,133992
166716.6,162917.7,159531.6,156507.7,153802.4,151007.9,147934.5,144664.3,141729.6,139115.2,136775.1,134675.9,132792.5,130939.3,128708.9,126664.1,124828.8,123350.4,121861,120587.4,119582.9,118780.7,118082.5,117447,116937.9,116642.4,116970.6,117220.5,117422.6,117561.1,117767.2,118002,118099.6,118085.8,118031.8,118052.3,118095.4,118141.5,118174.6,118179.8,118198.6,118220,118281.9,118382.9,118476.3,118563.9,118657.2,118702.2,118735.2,118773.5,118856,118915.3,118972,119058.6,119163.2,119246.9,119331.2,119384.7,119409.8,119417.9,119430.2,119441.1,119435.7,119419.7,119404.2,119387.2,119368.3,119352.2,119336.5,119325.9,119315.7,119306.8,119297.8,119296.9,119291.9,119284.9,119274.1,119269,119261.9,119255.7
166716.6,169895.1,172843.9,175575.4,178101.7,181053.8,184781.7,187936.5,192879.9,197978.4,202741.3,207189.7,211318.7,215534.1,218505.2,221132,223562.6,226186,229301.3,232303.3,235091.5,237587.4,239892.5,241992.5,244085,246857.9,247939.6,248860.4,249569.4,250268.4,250785.8,251417.2,252513.1,253736.8,254755.6,255553.1,256326.9,257072.4,257764.4,258118.8,258231.9,258340.7,258456.2,258259.7,258117.1,257981.3,257825.4,257518.6,257404.1,257298.6,256851.2,256276,255713.3,255175.9,254748.4,254444.2,254205.6,254070.7,253870.9,253743.2,253640.3,253552.5,253462.4,253371.6,253367.4,253350,253317.7,253293.3,253268.9,253238.4,253202,253172.9,253130.2,253080.8,253041.8,253018.4,252989.5,252963.6,252917.8,252893.2
166716.6,169895.1,172843.9,175575.4,178101.7,179943.6,180853,181711.1,183377.1,185106.9,186697.5,188156.9,189498.4,190956.2,192643.9,194219.2,195663.9,196018.2,196444.4,196861.2,197174.2,197500.5,197801.9,198078.6,198299.4,198424,198410,197885.4,197158.6,196543.9,195987.2,195517.5,195003.4,194479,193963.8,193386.9,192891.1,192553.9,192230.3,191979.9,191779.6,191588.8,191382.8,191317.8,191263.5,191218.7,191194.8,191157.8,191227.6,191289.6,191335.9,191413.1,191546.6,191690.6,191880.9,192070,192173.5,192253.7,192322.5,192405,192479.6,192599.7,192658.1,192698,192696.7,192700.3,192708.2,192713.2,192713.3,192712.7,192711.7,192714.7,192706.1,192717,192722,192726.8,192715.1,192718.2,192709.6,192711.1
166716.6,162917.7,159531.6,156507.7,153802.4,150857.8,147421.3,143878.5,140706.6,137883.8,135361,133100.6,131075.8,129808.2,128441,127179,126039.1,125112.2,124098.3,123218.7,122506.6,121922.8,121417,120950.9,120562.7,120281.1,120222.2,120113.1,119979.9,119828.1,119704.7,119600.8,119399.8,119235.4,119186.7,119148.3,119045.2,118951.8,118861.2,118800.9,118776.5,118762.5,118722.8,118603.6,118507,118419.1,118143.3,117841.6,117554,117289.9,117070.2,116857.2,116644.9,116417.4,116221.5,116025,115873.7,115733.5,115585.3,115451.4,115327.3,115209.8,115121.5,115057.5,114989.7,114927.7,114869.4,114819.7,114741.4,114678,114621.6,114570.4,114524,114481.9,114444.6,114412.6,114380.3,114353.9,114331.8,114314.1
166716.6,169895.1,172843.9,175575.4,178101.7,181143.9,185103,188449.1,191525.7,194376.3,197010.6,199445.5,201686.8,203741.3,206098.3,208302.4,210333.4,211563,213545.9,215507.4,217298.6,219010.8,220616,222075.5,223389.2,224439.5,226251.5,227761.1,229167.8,230494.6,231764.8,233046.7,234342.3,235728.2,237287.5,238721.1,240029.2,241376.1,242583.9,243598.8,244416.5,245195,246593.5,248121.3,249516.5,250811.7,252017.3,253024.7,253886.8,254681.1,255658.6,256698.6,257758.5,258744.9,259655.1,260514.7,261443.8,262267.7,263008.9,263556.9,264085.7,264699.1,265026.5,265227.6,265490.6,265731.8,265949.4,266147.4,266317.9,266458.9,266585,266708,266791.4,266904.5,266995.3,267086.2,267134.3,267217.5,267273.5,267337.8
166716.6,169895.1,172843.9,175575.4,178101.7,180338.1,182242,183903.5,184038.8,183848,183674.7,183511.6,183368.5,184468,185766.5,186957.3,188044.9,188569.3,189202.9,189805.2,190275.5,190585.2,190845,191080.6,191246.6,191351.2,191378.7,191503.8,191764.3,192002.3,192244.7,192461.5,192831.3,193128.8,193395,193523.2,193540.9,193534.9,193541.8,193615.4,193709.9,193804.3,193893.1,193981.1,194055.2,194128.8,194184.9,194247,194280.3,194308.9,194210.1,194073.6,193964.9,193876,193858.8,193870.1,193873.1,193828.5,193742.1,193675.5,193613.7,193542.1,193477.9,193406.5,193327.4,193243.8,193159.5,193094.8,193029.7,192969.7,192910.9,192864.1,192801.3,192759.9,192718.6,192697.5,192660.4,192640.9,192602.1,192585.7
166716.6,166369.8,166054.4,165767.6,165506.7,165087.5,164420,162595.2,160580.8,158711.5,157027.5,155506.6,154135.6,152219.5,149676.7,147342.4,145248.4,143482,142134.1,141079.3,140277.8,139480.9,138737.2,138066.2,137528.3,137084.1,136653.1,136172.3,135738.4,135391.4,135050.7,134707.9,134477.3,134326.5,134117.1,133783.7,133369.3,132961.6,132616.1,132348,132104.1,131910,131755.3,131660.6,131569.4,131420.7,131048.2,130658.3,130287.4,129947.4,129688.3,129435.7,129235.1,129085.6,128948.1,128678.8,128475.5,128286,128061.7,127857.8,127673.7,127478.6,127332.7,127200.9,127106.8,127025.3,126953.8,126895.7,126842.3,126785.3,126737.2,126704.5,126667.8,126645.1,126630.5,126631.6,126624.6,126628.7,126630.3,126634.1
166716.6,173495.1,179911,185963.4,191655.1,197069.8,202254.6,206224.5,211712,217278.5,222478.5,227327.8,231835.2,236614.7,240799.7,244622.8,248164.1,252232.5,255883.2,259276.5,262262.9,264946.3,267442,269709.4,271753.4,273370.3,274131.2,275209.2,276425.2,277672.3,278737.3,279677.9,280363.4,280855.2,281205.3,281507.6,281947.6,282266.9,282641.4,282810.5,282769.3,282771.7,282829,282895.8,282939.5,282983.7,283041.4,282993.4,283082.8,283164.7,283073.6,282852.1,282569.9,282321.9,282074.7,281904,281732.5,281598.1,281410.7,281314.4,281218.8,281101.1,280997,280853.7,280674.2,280503.8,280355.2,280236.6,280119.3,280014.9,279920.1,279852.1,279768.2,279697.5,279639.8,279600,279553.6,279511.3,279463.7,279436.7
166716.6,162917.7,159531.6,156507.7,153802.4,150844.6,147376.4,142293.3,137898.3,134073.3,130680.9,127662.8,124975.3,121948.4,118842.5,116061.3,113584.2,111147.1,108799.8,106832.7,105245.1,103780.4,102446.4,101250.8,100232.9,99551.18,99790.62,100196.7,100667.5,101118.9,101511.4,101823.4,102173.8,102493.3,102799.5,103166.9,103740.1,104203.2,104631.9,104973.3,105237.7,105484.3,105751.3,105931,106096.2,106246.4,106406.4,106453.6,106561.9,106658.9,106738.3,106764.2,106816.4,106923.1,106991.6,106883.3,106795.2,106722.9,106618.5,106523.5,106432,106337.8,106260.2,106198.2,106126.2,106050.7,105973.1,105906.6,105845.9,105789.4,105734.4,105682,105630,105588.3,105550.5,105517.9,105479.6,105448.7,105413.9,105390.4
166716.6,169895.1,172843.9,175575.4,178101.7,179568.8,179540.2,179647.8,178874.5,177969.4,177149,176396.4,175721.9,176115,176719.5,177285.2,177797.8,178642.2,179070.1,179424,179652.1,179879.1,180113.8,180313.6,180468.3,180621.3,180382,180535.1,180898.9,181284.6,181564.3,181839.5,182011.8,182256.8,182531.5,182758.2,182934,183004,183098.2,182983.5,182769,182586.2,182463.1,182339.3,182236.1,182143.5,182044.8,181941.6,181813,181662.7,181385.1,181089.7,180855.4,180663.9,180568.5,180539.6,180559.7,180591.6,180558.3,180568.7,180577.5,180537.4,180518.5,180501.4,180443.4,180370.7,180294.4,180243,180184.5,180131.1,180067.6,180014.1,179926.8,179864.4,179807.9,179794.5,179746.3,179724.6,179662.2,179649.3
166716.6,166369.8,166054.4,165767.6,165506.7,164637.3,162858.7,161888.6,161118,160426.9,159799.8,159227.4,158710.8,157554.2,156067.3,154709.1,153480,152583.4,151560.9,150666.4,149959.7,149435.8,148980.6,148570.6,148232.4,147964.9,149274.4,150532.8,151773.9,152856.3,153959.5,155008.5,156263,157763.1,159244.5,160611.5,161877.4,162996.9,164056.4,164918.2,165633.1,166307,167142,167940.7,168686.1,169369.3,170009.2,170607.2,171199.1,171745.8,172303.8,172767.2,173138.2,173519.1,173882.4,174163.5,174470.2,174753,174997.7,175193.3,175375.3,175567.4,175721.1,175867.1,176027,176167.7,176286.5,176395,176494.6,176597.3,176692.1,176778.7,176865.5,176935.4,177004.8,177059.7,177128.4,177173.7,177232.9,177272.8
166716.6,166369.8,166054.4,165767.6,165506.7,165531.7,165971,166764.2,166779.8,166625,166484,166355.5,166238.7,167468.6,168936.9,170281.4,171514.1,172125.6,172830.3,173477.3,174060.2,174472.7,174817.7,175136,175365.7,175324.3,175535.7,175963.6,176344,176619.3,176881.6,177137,177561.2,177868.3,178130.6,178274.3,178389,178521.7,178640.9,178765.8,178887.8,178991.7,179068.7,179051,179025,179003.7,178988.7,178972.5,179002.6,179028.3,178937,178833,178752.4,178673.4,178603.6,178534.7,178488.3,178420.4,178326.9,178245.9,178230.3,178231.9,178223.7,178203.5,178194.1,178188.9,178189.8,178192.9,178194.8,178205.5,178212,178220.7,178221.3,178229.9,178237,178250.4,178250.2,178260.9,178262.8,178273.2
166716.6,162917.7,159531.6,156507.7,153802.4,151089.6,148214.3,145093.5,142737.8,140733.7,138932,137311,135850,134425.9,132713.4,131133.8,129711,128477.3,127153.1,126016.5,125131.7,124432.2,123823.5,123269.7,122831.7,122564.2,122539.9,122573.3,122615.1,122632.5,122647.7,122615,122537.4,122361.1,122131,121881.4,121643.1,121422.7,121219,121055.4,120932.4,120822.1,120726.8,120591.9,120454,120329.4,120223.4,120075.2,119927.4,119798.7,119674.1,119554.1,119434.2,119350.8,119293.7,119297.2,119275.9,119252.8,119199.1,119156.8,119118.6,119082,119047.8,119004.8,118973.5,118944.2,118918.2,118895.3,118873.3,118855.8,118839.3,118823.4,118807.1,118794.2,118781.3,118766.9,118751.6,118737.7,118723.8,118713.9
166716.6,159537.2,153265.1,147765.1,142925.8,139557.3,137972.5,136169.9,135181.2,134443.3,133774,133175.6,132624.1,132462.5,132907,133342.9,133743.9,133657.8,134382,135151.6,135958.3,136782,137554.9,138261.9,138933.9,139557.7,139319.4,139208.9,139182.1,139213,139203.1,139250,138609.5,137973.3,137541.8,137249.5,136984.8,136887.5,136701.8,136724.3,136882.4,137019.7,137105,137084.9,137056,137039.4,137090.9,137088.3,137054.6,137027.7,136984.8,136975.6,136980.1,137007.7,137037.6,137095.5,137182.5,137267.5,137333.8,137374.3,137411.2,137459.7,137536.8,137654.4,137732.6,137817.5,137900.8,137963.9,138034.3,138098.3,138164.8,138225.2,138325.5,138397.1,138482.3,138538.2,138637.5,138693.3,138800,138851
166716.6,166369.8,166054.4,165767.6,165506.7,165747,166726.5,167955.7,168099.2,168001.4,167912.1,167831.3,167757.2,166404.3,164228.8,162222,160417.7,158553.2,156971.7,155703.1,154828.8,153975.7,153174,152455.5,151867,151380.4,151010.1,150797.7,150327.4,149684.7,149141.7,148588.1,147791,146900.2,146137.3,145647.6,145412.1,145237.9,145070.8,144936.9,144825.7,144740.8,144748.6,144772.7,144795.7,144827,144867.7,144975.9,145052.4,145116.3,145076.8,144981.2,144909.7,144816.8,144782.9,144855.2,144957.7,145068.7,145084.8,145134.2,145174.5,145193.2,145215.2,145238.5,145265.1,145295.8,145317.2,145332.8,145348.2,145362.7,145368.4,145356.4,145337.3,145311.9,145305.4,145320.5,145335,145343.8,145346.2,145354
166716.6,166369.8,166054.4,165767.6,165506.7,165044.3,164269.7,164092.6,165022.1,166110.5,167108.2,168024.3,168861.6,170669.6,172655,174488.3,176177.2,177064.7,177185.4,177236.9,177329.1,177403.4,177474.8,177533.4,177074.2,175665.5,174303.9,172485.4,170541.9,168788.2,167171.6,165670.4,164379.8,163321.9,162582.4,162042.7,161619.2,161315.3,161004.8,160762.2,160564.7,160383.5,160189.3,159928.9,159725.4,159542,159408.4,159243.6,159076.1,158913.6,158741.2,158605,158463.3,158346.6,158246.8,158139.6,158091.7,158079.9,158186.8,158277.1,158355.8,158443,158506.4,158583,158645.6,158707.2,158762.7,158806.6,158853.9,158899.1,158941.1,158970.5,159007,159032.8,159059.5,159074.2,159099.7,159111.3,159137.1,159150
166716.6,169895.1,172843.9,175575.4,178101.7,180017.4,181112.3,182119.6,181572.8,180742.4,179989.4,179298.7,178679,177849.3,177359.4,176945.9,176562.3,176513.3,176287.5,176082.4,175869.7,175571.9,175253.5,174985.2,174764.4,174618.8,174167.2,173127.2,171940.2,170879.1,169954.1,169105.2,168570.7,168264,168192.7,168498.3,168871.2,169252.9,169613.2,169968.1,170280.3,170580.6,170868.1,171249.4,171618.5,171958.7,172282.5,172565.4,172856.9,173112.7,173412.9,173676.4,173888.4,174089.7,174246.3,174528,174823.7,175097.6,175342.4,175596.4,175811.1,176019.6,176205.9,176394.6,176559.6,176708.1,176848.6,176972,177084.1,177184,177276.8,177361.6,177442.4,177505.9,177568.8,177625.1,177684.9,177728.1,177766.3,177799.8
